team,season,season_end_year,wins,losses,win_pct,predicted_win_pct,training_seasons,selected_model,win_total_line,actual_wins_odds_source,actual_losses_odds_source,source_result,championship_odds,source_url,scheduled_games_for_line,predicted_wins_82,predicted_wins,predicted_wins_for_line,pick,model_edge_wins,comparison_actual_wins,model_abs_error_wins,market_abs_error_wins,grade,stake,profit,cash_return
Golden State Warriors,2024-25,2025,48,34,0.58536583,0.5408822009722625,11,extra_trees,43.5,48,34,over,+4000,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,44.35234047972552,44.35234047972552,44.35234047972552,over,0.8523404797255196,48.0,3.6476595202744804,4.5,win,10.0,9.090909090909092,19.090909090909093
Houston Rockets,2024-25,2025,52,30,0.63414633,0.5264313489865347,11,extra_trees,43.5,52,30,over,+8000,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,43.167370616895845,43.167370616895845,43.167370616895845,under,-0.33262938310415535,52.0,8.832629383104155,8.5,loss,10.0,-10.0,0.0
Indiana Pacers,2024-25,2025,50,32,0.6097561,0.5869697532239686,11,extra_trees,46.5,50,32,over,+6600,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,48.13151976436543,48.13151976436543,48.13151976436543,over,1.6315197643654287,50.0,1.8684802356345713,3.5,win,10.0,9.090909090909092,19.090909090909093
Los Angeles Clippers,2024-25,2025,50,32,0.6097561,0.554791570543103,11,extra_trees,35.5,50,32,over,+12500,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,45.49290878453445,45.49290878453445,45.49290878453445,over,9.99290878453445,50.0,4.50709121546555,14.5,win,10.0,9.090909090909092,19.090909090909093
Los Angeles Lakers,2024-25,2025,50,32,0.6097561,0.5918211775263443,11,extra_trees,43.5,50,32,over,+4000,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,48.529336557160235,48.529336557160235,48.529336557160235,over,5.029336557160235,50.0,1.470663442839765,6.5,win,10.0,9.090909090909092,19.090909090909093
Memphis Grizzlies,2024-25,2025,48,34,0.58536583,0.5661588411410169,11,extra_trees,47.5,48,34,over,+3500,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,46.42502497356338,46.42502497356338,46.42502497356338,under,-1.0749750264366185,48.0,1.5749750264366185,0.5,loss,10.0,-10.0,0.0
Miami Heat,2024-25,2025,37,45,0.4512195,0.5709418524932628,11,extra_trees,44.5,37,45,under,+5000,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,46.817231904447546,46.817231904447546,46.817231904447546,over,2.317231904447546,37.0,9.817231904447546,7.5,loss,10.0,-10.0,0.0
Milwaukee Bucks,2024-25,2025,48,34,0.58536583,0.6167205370438373,11,extra_trees,49.5,48,34,under,+1400,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,50.57108403759466,50.57108403759466,50.57108403759466,over,1.0710840375946589,48.0,2.571084037594659,1.5,loss,10.0,-10.0,0.0
Minnesota Timberwolves,2024-25,2025,49,33,0.597561,0.5759299350714479,11,extra_trees,51.5,49,33,under,+1100,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,47.226254675858726,47.226254675858726,47.226254675858726,under,-4.273745324141274,49.0,1.7737453241412737,2.5,win,10.0,9.090909090909092,19.090909090909093
New Orleans Pelicans,2024-25,2025,21,61,0.25609756,0.5429945308665532,11,extra_trees,46.5,21,61,under,+5000,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,44.52555153105737,44.52555153105737,44.52555153105737,under,-1.974448468942633,21.0,23.525551531057367,25.5,win,10.0,9.090909090909092,19.090909090909093
New York Knicks,2024-25,2025,51,31,0.6219512,0.5921324518337824,11,extra_trees,53.5,51,31,under,+700,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,48.55486105037016,48.55486105037016,48.55486105037016,under,-4.945138949629843,51.0,2.4451389496298432,2.5,win,10.0,9.090909090909092,19.090909090909093
Oklahoma City Thunder,2024-25,2025,68,14,0.8292683,0.595387393922742,11,extra_trees,57.5,68,14,over,+675,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,48.821766301664844,48.821766301664844,48.821766301664844,under,-8.678233698335156,68.0,19.178233698335156,10.5,loss,10.0,-10.0,0.0
Orlando Magic,2024-25,2025,41,41,0.5,0.5286109840411807,11,extra_trees,47.5,41,41,under,+4000,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,43.34610069137682,43.34610069137682,43.34610069137682,under,-4.153899308623181,41.0,2.3461006913768188,6.5,win,10.0,9.090909090909092,19.090909090909093
Philadelphia 76ers,2024-25,2025,24,58,0.29268292,0.5941300258651497,11,extra_trees,50.5,24,58,under,+1000,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,48.71866212094228,48.71866212094228,48.71866212094228,under,-1.7813378790577232,24.0,24.718662120942277,26.5,win,10.0,9.090909090909092,19.090909090909093
Phoenix Suns,2024-25,2025,36,46,0.4390244,0.6223352111658238,11,extra_trees,48.5,36,46,under,+1500,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,51.03148731559755,51.03148731559755,51.03148731559755,over,2.531487315597552,36.0,15.031487315597552,12.5,loss,10.0,-10.0,0.0
Portland Trail Blazers,2024-25,2025,36,46,0.4390244,0.42184780884954715,11,extra_trees,21.5,36,46,over,+100000,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,34.59152032566286,34.59152032566286,34.59152032566286,over,13.091520325662863,36.0,1.408479674337137,14.5,win,10.0,9.090909090909092,19.090909090909093
Sacramento Kings,2024-25,2025,40,42,0.4878049,0.5772127086095022,11,extra_trees,46.5,40,42,under,+6600,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,47.331442105979185,47.331442105979185,47.331442105979185,over,0.8314421059791854,40.0,7.331442105979185,6.5,loss,10.0,-10.0,0.0
San Antonio Spurs,2024-25,2025,34,48,0.41463414,0.5263582620980711,11,extra_trees,35.5,34,48,under,+15000,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,43.16137749204183,43.16137749204183,43.16137749204183,over,7.661377492041829,34.0,9.16137749204183,1.5,loss,10.0,-10.0,0.0
Toronto Raptors,2024-25,2025,30,52,0.36585367,0.4373228866739644,11,extra_trees,29.5,30,52,over,+100000,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,35.86047670726508,35.86047670726508,35.86047670726508,over,6.360476707265079,30.0,5.860476707265079,0.5,win,10.0,9.090909090909092,19.090909090909093
Utah Jazz,2024-25,2025,17,65,0.20731707,0.4439194515058655,11,extra_trees,28.5,17,65,under,+50000,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,36.40139502348097,36.40139502348097,36.40139502348097,over,7.901395023480973,17.0,19.401395023480973,11.5,loss,10.0,-10.0,0.0
Washington Wizards,2024-25,2025,18,64,0.2195122,0.4311089218580957,11,extra_trees,20.5,18,64,under,+100000,https://www.basketball-reference.com/leagues/NBA_2025_preseason_odds.html,82,35.35093159236385,35.35093159236385,35.35093159236385,over,14.85093159236385,18.0,17.35093159236385,2.5,loss,10.0,-10.0,0.0
Atlanta Hawks,2025-26,2026,46,36,0.5609756,0.5304650505269377,12,extra_trees,46.5,46,36,under,+4000,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,43.498134143208894,43.498134143208894,43.498134143208894,under,-3.001865856791106,46.0,2.501865856791106,0.5,win,10.0,9.090909090909092,19.090909090909093
Boston Celtics,2025-26,2026,56,26,0.68292683,0.6003682798247331,12,extra_trees,41.5,56,26,over,+6000,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,49.23019894562811,49.23019894562811,49.23019894562811,over,7.730198945628111,56.0,6.769801054371889,14.5,win,10.0,9.090909090909092,19.090909090909093
Brooklyn Nets,2025-26,2026,20,62,0.24390244,0.41227497905311133,12,extra_trees,19.5,20,62,over,+100000,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,33.80654828235513,33.80654828235513,33.80654828235513,over,14.30654828235513,20.0,13.80654828235513,0.5,win,10.0,9.090909090909092,19.090909090909093
Charlotte Hornets,2025-26,2026,44,38,0.5365854,0.4373477280554703,12,extra_trees,27.5,44,38,over,+100000,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,35.86251370054856,35.86251370054856,35.86251370054856,over,8.362513700548561,44.0,8.137486299451439,16.5,win,10.0,9.090909090909092,19.090909090909093
Chicago Bulls,2025-26,2026,31,51,0.37804878,0.4384882681576326,12,extra_trees,33.5,31,51,under,+50000,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,35.95603798892587,35.95603798892587,35.95603798892587,over,2.456037988925871,31.0,4.956037988925871,2.5,loss,10.0,-10.0,0.0
Cleveland Cavaliers,2025-26,2026,52,30,0.63414633,0.5787277352857906,12,extra_trees,56.5,52,30,under,+750,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,47.455674293434825,47.455674293434825,47.455674293434825,under,-9.044325706565175,52.0,4.544325706565175,4.5,win,10.0,9.090909090909092,19.090909090909093
Dallas Mavericks,2025-26,2026,26,56,0.31707317,0.6121415115431142,12,extra_trees,41.5,26,56,under,+3500,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,50.19560394653537,50.19560394653537,50.19560394653537,over,8.695603946535371,26.0,24.19560394653537,15.5,loss,10.0,-10.0,0.0
Denver Nuggets,2025-26,2026,54,28,0.6585366,0.6065884905707288,12,extra_trees,53.5,54,28,over,+550,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,49.740256226799765,49.740256226799765,49.740256226799765,under,-3.759743773200235,54.0,4.259743773200235,0.5,loss,10.0,-10.0,0.0
Detroit Pistons,2025-26,2026,60,22,0.73170733,0.5062042546819866,12,extra_trees,46.5,60,22,over,+3300,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,41.5087488839229,41.5087488839229,41.5087488839229,under,-4.991251116077102,60.0,18.491251116077102,13.5,loss,10.0,-10.0,0.0
Golden State Warriors,2025-26,2026,37,45,0.4512195,0.5353620540398191,12,extra_trees,47.5,37,45,under,+2500,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,43.89968843126516,43.89968843126516,43.89968843126516,under,-3.6003115687348384,37.0,6.899688431265162,10.5,win,10.0,9.090909090909092,19.090909090909093
Houston Rockets,2025-26,2026,52,30,0.63414633,0.5945564486430135,12,extra_trees,52.5,52,30,under,+1400,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,48.753628788727106,48.753628788727106,48.753628788727106,under,-3.746371211272894,52.0,3.246371211272894,0.5,win,10.0,9.090909090909092,19.090909090909093
Indiana Pacers,2025-26,2026,19,63,0.23170732,0.5772139317486017,12,extra_trees,37.5,19,63,under,+10000,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,47.33154240338534,47.33154240338534,47.33154240338534,over,9.831542403385342,19.0,28.331542403385342,18.5,loss,10.0,-10.0,0.0
Los Angeles Clippers,2025-26,2026,42,40,0.5121951,0.6211304952094949,12,extra_trees,49.5,42,40,under,+1800,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,50.93270060717858,50.93270060717858,50.93270060717858,over,1.4327006071785817,42.0,8.932700607178582,7.5,loss,10.0,-10.0,0.0
Los Angeles Lakers,2025-26,2026,53,29,0.64634144,0.5981664506207551,12,extra_trees,46.5,53,29,over,+1600,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,49.04964895090192,49.04964895090192,49.04964895090192,over,2.5496489509019185,53.0,3.9503510490980815,6.5,win,10.0,9.090909090909092,19.090909090909093
Memphis Grizzlies,2025-26,2026,25,57,0.30487806,0.5684466489799871,12,extra_trees,39.5,25,57,under,+12500,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,46.61262521635894,46.61262521635894,46.61262521635894,over,7.112625216358943,25.0,21.612625216358943,14.5,loss,10.0,-10.0,0.0
Miami Heat,2025-26,2026,43,39,0.5243902,0.5644245054713845,12,extra_trees,37.5,43,39,over,+20000,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,46.28280944865352,46.28280944865352,46.28280944865352,over,8.782809448653524,43.0,3.2828094486535235,5.5,win,10.0,9.090909090909092,19.090909090909093
Milwaukee Bucks,2025-26,2026,32,50,0.3902439,0.5492173644264776,12,extra_trees,43.5,32,50,under,+5500,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,45.035823882971165,45.035823882971165,45.035823882971165,over,1.5358238829711652,32.0,13.035823882971165,11.5,loss,10.0,-10.0,0.0
Minnesota Timberwolves,2025-26,2026,49,33,0.597561,0.5956770043704079,12,extra_trees,49.5,49,33,under,+1300,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,48.84551435837345,48.84551435837345,48.84551435837345,under,-0.6544856416265503,49.0,0.15448564162655032,0.5,win,10.0,9.090909090909092,19.090909090909093
New Orleans Pelicans,2025-26,2026,26,56,0.31707317,0.4569904285639684,12,extra_trees,30.5,26,56,under,+30000,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,37.47321514224541,37.47321514224541,37.47321514224541,over,6.973215142245408,26.0,11.473215142245408,4.5,loss,10.0,-10.0,0.0
New York Knicks,2025-26,2026,53,29,0.64634144,0.609999856858976,12,extra_trees,53.5,53,29,under,+900,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,50.01998826243603,50.01998826243603,50.01998826243603,under,-3.48001173756397,53.0,2.98001173756397,0.5,win,10.0,9.090909090909092,19.090909090909093
Oklahoma City Thunder,2025-26,2026,64,18,0.7804878,0.6092797806254251,12,extra_trees,62.5,64,18,over,+240,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,49.96094201128486,49.96094201128486,49.96094201128486,under,-12.539057988715143,64.0,14.039057988715143,1.5,loss,10.0,-10.0,0.0
Orlando Magic,2025-26,2026,45,37,0.5487805,0.5427689807681971,12,extra_trees,51.5,45,37,under,+1800,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,44.507056422992164,44.507056422992164,44.507056422992164,under,-6.992943577007836,45.0,0.49294357700783564,6.5,win,10.0,9.090909090909092,19.090909090909093
Philadelphia 76ers,2025-26,2026,45,37,0.5487805,0.5686202891424705,12,extra_trees,43.5,45,37,over,+4000,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,46.62686370968258,46.62686370968258,46.62686370968258,over,3.1268637096825813,45.0,1.6268637096825813,1.5,win,10.0,9.090909090909092,19.090909090909093
Phoenix Suns,2025-26,2026,45,37,0.5487805,0.47212286736581227,12,extra_trees,30.5,45,37,over,+50000,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,38.71407512399661,38.71407512399661,38.71407512399661,over,8.214075123996608,45.0,6.285924876003392,14.5,win,10.0,9.090909090909092,19.090909090909093
Portland Trail Blazers,2025-26,2026,42,40,0.5121951,0.5329016596055861,12,extra_trees,35.5,42,40,over,+50000,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,43.697936087658064,43.697936087658064,43.697936087658064,over,8.197936087658064,42.0,1.6979360876580643,6.5,win,10.0,9.090909090909092,19.090909090909093
Sacramento Kings,2025-26,2026,22,60,0.2682927,0.5321357575248414,12,extra_trees,35.5,22,60,under,+50000,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,43.635132117036996,43.635132117036996,43.635132117036996,over,8.135132117036996,22.0,21.635132117036996,13.5,loss,10.0,-10.0,0.0
San Antonio Spurs,2025-26,2026,62,20,0.75609756,0.5288820066030946,12,extra_trees,44.5,62,20,over,+6600,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,43.36832454145376,43.36832454145376,43.36832454145376,under,-1.1316754585462405,62.0,18.63167545854624,17.5,loss,10.0,-10.0,0.0
Toronto Raptors,2025-26,2026,46,36,0.5609756,0.5373079853433715,12,extra_trees,39.5,46,36,over,+10000,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,44.059254798156466,44.059254798156466,44.059254798156466,over,4.559254798156466,46.0,1.9407452018435336,6.5,win,10.0,9.090909090909092,19.090909090909093
Utah Jazz,2025-26,2026,22,60,0.2682927,0.3995744544731012,12,extra_trees,18.5,22,60,over,+100000,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,32.7651052667943,32.7651052667943,32.7651052667943,over,14.2651052667943,22.0,10.7651052667943,3.5,win,10.0,9.090909090909092,19.090909090909093
Washington Wizards,2025-26,2026,17,65,0.20731707,0.3870049033754046,12,extra_trees,20.5,17,65,under,+100000,https://www.basketball-reference.com/leagues/NBA_2026_preseason_odds.html,82,31.734402076783176,31.734402076783176,31.734402076783176,over,11.234402076783176,17.0,14.734402076783176,3.5,loss,10.0,-10.0,0.0
